Date,Speed,Altitude,Pressure,X,Y,Z,G,Latitude,Longitude,Heading,Magnetic Field,Sound Level,Luminance
"2017-09-10 10:35:02.186",0.000000,57.051506,0.000000,0.038162,-0.046204,-0.974304,0.976145,34.024365,-118.287218,38.215210,0.000000,-120.000000,0.000000
"2017-09-10 10:35:02.221",0.000000,57.051506,0.000000,0.038162,-0.046204,-0.974304,0.976145,34.024365,-118.287218,38.215210,0.000000,-33.371185,0.000000
"2017-09-10 10:35:02.323",0.000000,57.051506,0.000000,0.053619,-0.041428,-0.998367,1.000664,34.024365,-118.287218,38.215210,0.000000,-32.868156,0.000000
"2017-09-10 10:35:02.423",0.000000,57.051506,0.000000,0.055969,-0.008728,-1.014816,1.016396,34.024365,-118.287218,38.215210,0.000000,-31.268782,0.000000
"2017-09-10 10:35:02.523",0.000000,57.051506,0.000000,0.064529,-0.034393,-0.995590,0.998272,34.024365,-118.287218,38.215210,0.000000,-33.615253,0.000000
"2017-09-10 10:35:02.624",0.000000,57.051506,0.000000,0.044632,-0.031586,-0.995239,0.996740,34.024365,-118.287218,38.215210,0.000000,-32.949017,0.000000
"2017-09-10 10:35:02.724",0.000000,57.051506,0.000000,0.062332,-0.035187,-1.000900,1.003456,34.024365,-118.287218,38.215210,0.000000,-36.068634,0.000000
"2017-09-10 10:35:02.824",0.000000,57.051506,0.000000,0.028458,-0.036804,-0.999954,1.001036,34.024365,-118.287218,38.215210,0.000000,-38.551022,0.000000
"2017-09-10 10:35:02.924",0.000000,57.051506,0.000000,0.082840,-0.051376,-1.004913,1.009630,34.024365,-118.287218,38.215210,0.000000,-36.227722,0.000000
"2017-09-10 10:35:03.024",0.000000,57.051506,0.000000,0.026520,-0.039246,-0.993561,0.994689,34.024365,-118.287218,38.215210,0.000000,-36.289471,0.000000
"2017-09-10 10:35:03.122",0.000000,57.045403,0.000000,0.057617,-0.027573,-0.995514,0.997561,34.024365,-118.287218,38.215210,0.000000,-38.284634,0.000000
"2017-09-10 10:35:03.224",0.000000,57.045403,0.000000,0.046524,-0.035507,-0.992508,0.994232,34.024365,-118.287218,38.215210,0.000000,-32.183670,0.000000
"2017-09-10 10:35:03.324",0.000000,57.045403,0.000000,0.048096,-0.033203,-1.002365,1.004067,34.024365,-118.287218,38.215210,0.000000,-33.993744,0.000000
