"","Date","Latitude","Longitude","Speed","speedbump","forw_accel","hori_accel","vert_accel_G","vert_accel","vert_accel_ratio_speed","sq_vert_accel_ratio_speed","vert_jolt","vert_jolt_ratio_speed","sq_vert_jolt_ratio_speed","vert_jolt_mean","vert_jolt_sd","vert_jolt_min","vert_jolt_max","vert_jolt_range"
"19",2017-09-10 10:26:35,34.024329,-118.28753,2.14,"no",0.052994,-0.01088,-1.002106,-0.00210599999999994,-0.000984112149532683,2.07254018691577e-06,-0.00274699999999994,-0.00128364485981306,3.5261724299064e-06,0.000573800000000002,0.00564726984480106,-0.00620999999999994,0.00854499999999991,0.0147549999999999
"20",2017-09-10 10:26:35,34.024329,-118.28753,2.14,"no",0.047394,0.027847,-0.993561,0.00643899999999997,0.00300887850467288,1.93741686915886e-05,0.00854499999999991,0.00399299065420557,3.41201051401862e-05,-0.001477,0.00936488667843872,-0.0164639999999999,0.00854499999999991,0.0250089999999998
"21",2017-09-10 10:26:35,34.024329,-118.28753,2.14,"no",0.066513,0.062119,-0.990387,0.00961299999999998,0.00449205607476635,4.31821350467288e-05,0.00317400000000001,0.00148317757009346,4.70760560747667e-06,-0.00103160000000002,0.00951087757780525,-0.0164639999999999,0.00854499999999991,0.0250089999999998
"22",2017-09-10 10:26:35,34.024329,-118.28753,2.14,"no",0.039047,0.05043,-1.006851,-0.00685099999999994,-0.00320140186915885,2.19328042056071e-05,-0.0164639999999999,-0.0076934579439252,0.000126665091588784,0.000830199999999981,0.00999019315128587,-0.0164639999999999,0.00854499999999991,0.0250089999999998
"23",2017-09-10 10:26:35,34.024329,-118.28753,2.14,"no",0.038406,0.037781,-1.004517,-0.0045170000000001,-0.00211074766355145,9.53424719626212e-06,0.00233399999999984,0.0010906542056074,2.54558691588749e-06,-0.00671079999999999,0.0154497280623317,-0.02916,0.00656200000000007,0.035722
"24",2017-09-10 10:26:35,34.024329,-118.28753,2.14,"no",0.045685,0.061386,-0.997955,0.00204499999999996,0.000955607476635497,1.95421728971956e-06,0.00656200000000007,0.00306635514018695,2.0121422429907e-05,-0.00372320000000002,0.018898477113249,-0.02916,0.0181119999999999,0.0472719999999999
"25",2017-09-10 10:26:36,34.024329,-118.28753,2.14,"no",0.03801,0.039703,-1.027115,-0.027115,-0.0126705607476635,0.000343562254672897,-0.02916,-0.013626168224299,0.00039733906542056,0.00744619999999998,0.025003243593582,-0.02916,0.0393830000000001,0.068543
"26",2017-09-10 10:26:36,34.024329,-118.28753,2.14,"no",0.116089,0.086655,-1.009003,-0.00900300000000009,-0.00420700934579444,3.78757051401877e-05,0.0181119999999999,0.00846355140186911,0.000153291842990653,-0.00455619999999999,0.0387149440423204,-0.057678,0.0393830000000001,0.0970610000000001
"27",2017-09-10 10:26:36,34.02431,-118.287535,2.24,"no",0.138351,0.022797,-0.96962,0.03038,0.0135625,0.000412028749999999,0.0393830000000001,0.0175816964285715,0.000692419950446431,0.00172720000000002,0.0432539329390982,-0.057678,0.0393830000000001,0.0970610000000001
"28",2017-09-10 10:26:36,34.02431,-118.287535,2.24,"no",0.117599,0.010834,-1.027298,-0.027298,-0.0121866071428572,0.000332670001785715,-0.057678,-0.0257491071428571,0.00148515700178571,0.0103944,0.0397144890978091,-0.057678,0.0393830000000001,0.0970610000000001
"29",2017-09-10 10:26:36,34.02431,-118.287535,2.24,"no",0.121597,0.058105,-0.989319,0.0106810000000001,0.00476830357142859,5.09302504464291e-05,0.0379790000000001,0.0169549107142858,0.00064393055401786,0.00160840000000002,0.0423520075120413,-0.057678,0.0393830000000001,0.0970610000000001
"30",2017-09-10 10:26:36,34.02431,-118.287535,2.24,"no",0.133362,0.082565,-0.975143,0.024857,0.011096875,0.000275835021875,0.014176,0.00632857142857141,8.97138285714281e-05,-0.0144256,0.039559366517931,-0.057678,0.0379790000000001,0.0956570000000001
"31",2017-09-10 10:26:36,34.02431,-118.287535,2.24,"no",0.054794,0.06572,-1.000961,-0.00096099999999999,-0.000429017857142852,4.12286160714277e-07,-0.025818,-0.0115258928571429,0.000297575501785714,0.00959780000000001,0.0430451850001832,-0.0407869999999999,0.0624389999999999,0.103226
"32",2017-09-10 10:26:36,34.02431,-118.287535,2.24,"no",0.073807,0.113007,-1.041748,-0.0417479999999999,-0.0186375,0.000778078349999996,-0.0407869999999999,-0.0182084821428571,0.000742669361160711,0.00565799999999999,0.0406319756165018,-0.0407869999999999,0.0624389999999999,0.103226
"33",2017-09-10 10:26:36,34.02431,-118.287535,2.24,"no",0.097672,0.088898,-0.979309,0.020691,0.00923705357142858,0.000191123875446429,0.0624389999999999,0.0278745535714285,0.00174045925044642,-0.0030702,0.0429650765122092,-0.0407869999999999,0.0624389999999999,0.103226
"34",2017-09-10 10:26:36,34.02431,-118.287535,2.24,"no",0.048706,0.098724,-0.961029,0.038971,0.0173977678571428,0.000678008411160713,0.01828,0.00816071428571427,0.000149177857142857,0.00397019999999999,0.0411515483633361,-0.0407869999999999,0.0624389999999999,0.103226
"35",2017-09-10 10:26:37,34.02431,-118.287535,2.24,"no",0.062943,0.068741,-0.990494,0.00950600000000001,0.00424375000000001,4.03410875000001e-05,-0.029465,-0.0131540178571428,0.000387583136160713,0.0047364,0.0401329394425576,-0.0369559999999999,0.0624389999999999,0.0993949999999998
"36",2017-09-10 10:26:37,34.02431,-118.287535,2.24,"no",0.073547,0.050064,-0.98111,0.01889,0.0084330357142857,0.000159300044642856,0.00938399999999995,0.00418928571428569,3.93122571428567e-05,0.0024688,0.0361835161047126,-0.0369559999999999,0.051101,0.0880569999999998
"37",2017-09-10 10:26:37,34.024286,-118.287534,2.82,"no",0.074463,0.124207,-1.018066,-0.0180659999999999,-0.00640638297872337,0.000115737714893616,-0.0369559999999999,-0.013104964539007,0.000484307069503543,-0.00805659999999999,0.0380410180239698,-0.0369559999999999,0.051101,0.0880569999999998
"38",2017-09-10 10:26:37,34.024286,-118.287534,2.82,"no",0.056229,0.061508,-0.966965,0.033035,0.0117145390070922,0.000386989796099292,0.051101,0.0181209219858156,0.000925997234397161,-0.00283500000000001,0.036110653988816,-0.0369559999999999,0.051101,0.0880569999999998
"39",2017-09-10 10:26:37,34.024286,-118.287534,2.82,"no",0.020416,0.050156,-1.001312,-0.00131199999999998,-0.000465248226950347,6.10405673758846e-07,-0.034347,-0.0121797872340426,0.00041833915212766,-0.0135406,0.0393700313982602,-0.044144,0.051101,0.0952449999999999
"40",2017-09-10 10:26:37,34.024286,-118.287534,2.82,"no",0.031128,0.108521,-1.004669,-0.00466900000000003,-0.00165567375886526,7.73034078014196e-06,-0.00335700000000005,-0.00119042553191491,3.99625851063843e-06,-0.000598200000000038,0.0403720110806979,-0.044144,0.051101,0.0952449999999999
"41",2017-09-10 10:26:37,34.024286,-118.287534,2.82,"no",0.129288,0.066071,-1.048813,-0.048813,-0.0173095744680851,0.000844932258510638,-0.044144,-0.0156539007092198,0.0006910257929078,0.000353999999999988,0.0419225792205108,-0.044144,0.0558620000000001,0.100006
"42",2017-09-10 10:26:37,34.024286,-118.287534,2.82,"no",0.124542,0.075363,-1.021057,-0.0210570000000001,-0.00746702127659578,0.000157233067021278,0.0277559999999999,0.00984255319148932,0.000273189906382977,0.00531299999999999,0.0380822190267321,-0.044144,0.0558620000000001,0.100006
"43",2017-09-10 10:26:37,34.024286,-118.287534,2.82,"no",0.071198,0.12056,-0.965195,0.034805,0.0123421985815603,0.000429570221631205,0.0558620000000001,0.0198092198581561,0.00110658263971632,0.0045104,0.038351956857506,-0.044144,0.0558620000000001,0.100006
"44",2017-09-10 10:26:37,34.024286,-118.287534,2.82,"no",0.131775,0.128967,-0.974747,0.025253,0.00895496453900708,0.000226139719503546,-0.009552,-0.00338723404255319,3.23548595744681e-05,0.00817559999999999,0.0330487637106141,-0.025818,0.0558620000000001,0.0816800000000001
"45",2017-09-10 10:26:38,34.024286,-118.287534,2.82,"no",0.091095,0.161972,-0.982117,0.017883,0.00634148936170212,0.000113404854255319,-0.00736999999999999,-0.00261347517730496,1.92613120567375e-05,0.00669240000000002,0.0321032096650787,-0.025818,0.0558620000000001,0.0816800000000001
"46",2017-09-10 10:26:38,34.024286,-118.287534,2.82,"no",0.124054,0.136703,-1.007935,-0.00793500000000003,-0.00281382978723405,2.23277393617023e-05,-0.025818,-0.00915531914893617,0.000236372029787234,-0.0078522,0.0173338572222111,-0.025818,0.02034,0.046158
"47",2017-09-10 10:26:38,34.024262,-118.287522,3.17,"no",0.057922,0.154419,-0.987595,0.012405,0.00391324921135647,4.8543856466877e-05,0.02034,0.00641640378548897,0.000130509652996846,-0.0155242,0.0250472092297725,-0.047912,0.02034,0.068252
"48",2017-09-10 10:26:38,34.024262,-118.287522,3.17,"no",0.076965,0.137939,-1.004456,-0.00445600000000002,-0.00140567823343849,6.26370220820194e-06,-0.016861,-0.00531892744479496,8.96824356466878e-05,-0.00167839999999999,0.0432220676772873,-0.047912,0.061859,0.109771
"49",2017-09-10 10:26:38,34.024262,-118.287522,3.17,"no",0.03096,0.154282,-1.052368,-0.052368,-0.0165198738170347,0.000865112752050472,-0.047912,-0.0151141955835962,0.000724151338801261,0.00213020000000002,0.0413621699467037,-0.047912,0.061859,0.109771
"50",2017-09-10 10:26:38,34.024262,-118.287522,3.17,"no",0.041458,0.206573,-0.990509,0.00949100000000003,0.00299400630914827,2.84161138801263e-05,0.061859,0.019513880126183,0.00120710911072555,0.00187999999999999,0.0412280471645214,-0.047912,0.061859,0.109771
"51",2017-09-10 10:26:38,34.024262,-118.287522,3.17,"no",0.072388,0.150772,-0.997284,0.00271600000000005,0.000856782334384874,2.32702082018936e-06,-0.00677499999999998,-0.0021372239747634,1.4479692429022e-05,-0.0084136,0.0520751742368664,-0.068329,0.061859,0.130188
"52",2017-09-10 10:26:38,34.024262,-118.287522,3.17,"no",0.117493,0.192886,-0.978195,0.021805,0.00687854889589904,0.000149986758675078,0.0190889999999999,0.00602176656151417,0.000114949501892743,0.0105194,0.0513279475412762,-0.068329,0.061859,0.130188
"53",2017-09-10 10:26:38,34.024262,-118.287522,3.17,"no",0.115585,0.20018,-1.046524,-0.046524,-0.0146763406940063,0.00068280207444795,-0.068329,-0.0215548895899054,0.00147282405078864,0.00806879999999999,0.0484773487435111,-0.068329,0.0496059999999999,0.117935
"54",2017-09-10 10:26:38,34.024262,-118.287522,3.17,"no",0.154556,0.169113,-0.999771,0.000229000000000035,7.22397476340804e-05,1.65429022082069e-08,0.046753,0.0147485804416404,0.000689540381388014,-0.0165344,0.0793073328438171,-0.129791,0.0496059999999999,0.179397
"55",2017-09-10 10:26:39,34.024262,-118.287522,3.17,"no",0.080215,0.217819,-0.950165,0.049835,0.0157208201892744,0.000783447074132491,0.0496059999999999,0.0156485804416404,0.00077626348138801,-0.000421199999999988,0.0949886653038139,-0.129791,0.0996549999999999,0.229446
"56",2017-09-10 10:26:39,34.024262,-118.287522,3.17,"no",0.099487,0.128815,-1.079956,-0.0799559999999999,-0.0252227129337539,0.00201670723533123,-0.129791,-0.0409435331230284,0.00531410210757097,0.0176574,0.08710815428707,-0.129791,0.0996549999999999,0.229446
"57",2017-09-10 10:26:39,34.024234,-118.287511,3.93,"no",0.068039,0.280853,-0.980301,0.019699,0.00501246819338423,9.8740610941476e-05,0.0996549999999999,0.0253575063613231,0.00252700229643766,-0.0124482,0.0996479556323158,-0.129791,0.0996549999999999,0.229446
"58",2017-09-10 10:26:39,34.024234,-118.287511,3.93,"no",0.073395,0.230774,-0.958237,0.041763,0.0106267175572519,0.000443803605343511,0.022064,0.00561424936386768,0.000123872797964376,-0.011914,0.100070051933633,-0.129791,0.0996549999999999,0.229446
"59",2017-09-10 10:26:39,34.024234,-118.287511,3.93,"no",0.110046,0.303009,-1.062012,-0.062012,-0.0157791348600509,0.000978495710941474,-0.103775,-0.0264058524173028,0.0027402673346056,0.031012,0.0811002615223896,-0.103775,0.0996549999999999,0.20343
"60",2017-09-10 10:26:39,34.024234,-118.287511,3.93,"no",0.201141,0.131042,-1.009735,-0.00973500000000005,-0.00247709923664123,2.41145610687025e-05,0.0522769999999999,0.0133020356234096,0.000695390516284985,-0.000109800000000004,0.0779701885447252,-0.103775,0.084839,0.188614
"61",2017-09-10 10:26:39,34.024234,-118.287511,3.93,"no",0.147812,0.176178,-0.924896,0.0751039999999999,0.0191104325699745,0.00143526992773537,0.084839,0.0215875318066158,0.00183146461094148,-0.0157104,0.0801962121474574,-0.103775,0.084839,0.188614
"62",2017-09-10 10:26:39,34.024234,-118.287511,3.93,"no",0.130737,0.231293,-0.98085,0.01915,0.00487277353689567,9.33136132315522e-05,-0.0559539999999999,-0.0142376590330789,0.000796653973536894,0.00770879999999998,0.0633854942806317,-0.0559539999999999,0.084839,0.140793
"63",2017-09-10 10:26:39,34.024234,-118.287511,3.93,"no",0.176147,0.143799,-1.036789,-0.036789,-0.00936106870229007,0.000344384356488549,-0.055939,-0.0142338422391857,0.000796226901017811,-0.00198679999999998,0.0583734150294464,-0.0559539999999999,0.084839,0.140793
"64",2017-09-10 10:26:39,34.024234,-118.287511,3.93,"no",0.163849,0.002075,-1.023468,-0.023468,-0.00597150127226464,0.000140139191857507,0.0133209999999999,0.00338956743002542,4.51524277353684e-05,-0.0649994,0.0978907343076964,-0.230224,0.0133209999999999,0.243545
"65",2017-09-10 10:26:40,34.024234,-118.287511,3.93,"no",0.309052,0.012482,-1.019669,-0.0196689999999999,-0.00500483460559795,9.84400918575057e-05,0.00379900000000011,0.000966666666666694,3.67236666666688e-06,0.0225098,0.223272894863438,-0.230224,0.381592,0.611816
"66",2017-09-10 10:26:40,34.024234,-118.287511,3.93,"no",0.143204,0.287689,-1.249893,-0.249893,-0.0635860050890585,0.0158896975697201,-0.230224,-0.0585811704834606,0.0134867913933842,0.0451202,0.219026344654473,-0.230224,0.381592,0.611816
