Date,Speed,Altitude,Pressure,X,Y,Z,G,Latitude,Longitude,Heading,Magnetic Field,Sound Level,Luminance
"2017-09-10 10:31:14.804",0.000000,59.006523,0.000000,0.035202,0.011566,-0.975067,0.975771,34.022334,-118.281581,302.067322,0.000000,-120.000000,0.000000
"2017-09-10 10:31:14.827",0.000000,59.006523,0.000000,0.035202,0.011566,-0.975067,0.975771,34.022334,-118.281581,302.067322,0.000000,-25.176632,0.000000
"2017-09-10 10:31:14.923",0.000000,59.006523,0.000000,0.060608,0.007446,-0.949890,0.951851,34.022334,-118.281581,300.898285,0.000000,-26.850426,0.000000
"2017-09-10 10:31:15.023",0.000000,59.006523,0.000000,0.060959,0.013351,-1.016281,1.018195,34.022334,-118.281581,299.735474,0.000000,-29.570700,0.000000
"2017-09-10 10:31:15.123",0.000000,59.006523,0.000000,0.027908,0.031326,-1.001266,1.002145,34.022334,-118.281581,298.622162,0.000000,-31.002939,0.000000
"2017-09-10 10:31:15.223",0.000000,59.006523,0.000000,0.044128,0.003754,-1.003174,1.004151,34.022334,-118.281581,297.487152,0.000000,-31.677801,0.000000
"2017-09-10 10:31:15.323",0.000000,59.006523,0.000000,0.068497,0.023697,-0.996323,0.998956,34.022334,-118.281581,296.373566,0.000000,-26.557091,0.000000
"2017-09-10 10:31:15.427",0.000000,59.006523,0.000000,0.051224,-0.006760,-1.009430,1.010751,34.022334,-118.281581,295.323242,0.000000,-28.298828,0.000000
"2017-09-10 10:31:15.523",0.000000,59.006523,0.000000,0.062546,0.024612,-0.990341,0.992619,34.022334,-118.281581,294.060608,0.000000,-28.613226,0.000000
"2017-09-10 10:31:15.623",0.000000,59.006523,0.000000,0.095551,0.014725,-0.997284,1.001959,34.022334,-118.281581,293.042816,0.000000,-30.470196,0.000000
"2017-09-10 10:31:15.723",0.000000,59.006523,0.000000,0.107315,0.013123,-0.998886,1.004720,34.022334,-118.281581,291.902649,0.000000,-32.710381,0.000000
"2017-09-10 10:31:15.823",0.000000,59.006523,0.000000,0.096573,-0.006821,-1.002670,1.007333,34.022334,-118.281581,291.902649,0.000000,-30.638712,0.000000
"2017-09-10 10:31:15.924",0.000000,59.006523,0.000000,0.066147,-0.028503,-0.982803,0.985439,34.022334,-118.281581,290.720886,0.000000,-32.420399,0.000000
"2017-09-10 10:31:16.023",0.000000,59.006523,0.000000,0.096191,-0.003769,-0.975922,0.980658,34.022334,-118.281581,289.689514,0.000000,-30.498928,0.000000
"2017-09-10 10:31:16.123",0.000000,59.006523,0.000000,0.108002,0.019485,-1.002335,1.008325,34.022334,-118.281581,289.689514,0.000000,-28.512318,0.000000
"2017-09-10 10:31:16.223",0.000000,59.006523,0.000000,0.108459,-0.000565,-1.012543,1.018335,34.022334,-118.281581,288.626190,0.000000,-30.196552,0.000000
"2017-09-10 10:31:16.323",0.000000,59.006523,0.000000,0.136276,-0.008743,-0.989349,0.998729,34.022334,-118.281581,288.626190,0.000000,-28.525175,0.000000
"2017-09-10 10:31:16.423",0.000000,59.006523,0.000000,0.192429,-0.000183,-0.990616,1.009133,34.022334,-118.281581,288.626190,0.000000,-30.554943,0.000000
"2017-09-10 10:31:16.523",0.000000,59.006523,0.000000,0.206726,0.005661,-0.993561,1.014855,34.022334,-118.281581,287.571930,0.000000,-25.210592,0.000000
"2017-09-10 10:31:16.623",0.000000,59.006523,0.000000,0.242676,0.020966,-0.946457,0.977298,34.022334,-118.281581,287.571930,0.000000,-27.022251,0.000000
"2017-09-10 10:31:16.727",0.000000,59.006523,0.000000,0.256058,0.010925,-0.993744,1.026261,34.022334,-118.281581,287.571930,0.000000,-28.805880,0.000000
"2017-09-10 10:31:16.823",0.000000,59.006523,0.000000,0.239777,-0.041397,-0.991196,1.020625,34.022334,-118.281581,287.571930,0.000000,-28.439451,0.000000
"2017-09-10 10:31:16.923",0.000000,59.006523,0.000000,0.288803,-0.015869,-1.011627,1.052164,34.022334,-118.281581,286.546875,0.000000,-30.529181,0.000000
"2017-09-10 10:31:17.023",0.000000,59.006523,0.000000,0.250656,-0.012802,-0.991913,1.023173,34.022334,-118.281581,286.546875,0.000000,-28.901133,0.000000
"2017-09-10 10:31:17.123",0.000000,59.006523,0.000000,0.222565,-0.075134,-1.026413,1.052950,34.022334,-118.281581,286.546875,0.000000,-29.149666,0.000000
"2017-09-10 10:31:17.223",0.000000,59.006523,0.000000,0.244888,-0.018463,-0.974731,1.005193,34.022334,-118.281581,286.546875,0.000000,-32.020786,0.000000
"2017-09-10 10:31:17.324",0.000000,59.006523,0.000000,0.189316,0.022339,-0.944077,0.963130,34.022334,-118.281581,286.546875,0.000000,-29.647758,0.000000
"2017-09-10 10:31:17.424",0.000000,59.006523,0.000000,0.233353,-0.009125,-0.967880,0.995655,34.022334,-118.281581,286.546875,0.000000,-32.098003,0.000000
"2017-09-10 10:31:17.523",0.000000,59.006523,0.000000,0.124634,0.022369,-0.978607,0.986765,34.022334,-118.281581,286.546875,0.000000,-29.901085,0.000000
"2017-09-10 10:31:17.623",0.000000,59.006523,0.000000,0.174805,0.018997,-1.026703,1.041651,34.022334,-118.281581,286.546875,0.000000,-30.203478,0.000000
"2017-09-10 10:31:17.723",0.000000,59.006523,0.000000,0.160873,0.007965,-0.990448,1.003459,34.022334,-118.281581,286.546875,0.000000,-33.977406,0.000000
"2017-09-10 10:31:17.823",0.000000,59.006523,0.000000,0.119598,0.008148,-0.941437,0.949038,34.022334,-118.281581,286.546875,0.000000,-30.017612,0.000000
"2017-09-10 10:31:17.923",0.000000,59.006523,0.000000,0.097473,-0.012650,-0.965332,0.970323,34.022334,-118.281581,287.563690,0.000000,-31.320316,0.000000
"2017-09-10 10:31:18.028",0.000000,59.006523,0.000000,0.196350,-0.128494,-0.956390,0.984757,34.022334,-118.281581,287.563690,0.000000,-27.495808,0.000000
"2017-09-10 10:31:18.123",0.000000,59.006523,0.000000,0.195175,-0.040222,-1.052673,1.071369,34.022334,-118.281581,287.563690,0.000000,-29.257235,0.000000
"2017-09-10 10:31:18.223",0.000000,59.006523,0.000000,0.148941,0.028473,-0.988998,1.000556,34.022334,-118.281581,287.563690,0.000000,-26.567083,0.000000
"2017-09-10 10:31:18.324",0.000000,59.006523,0.000000,0.037613,0.025848,-1.046951,1.047946,34.022334,-118.281581,287.563690,0.000000,-29.993744,0.000000
"2017-09-10 10:31:18.423",0.000000,59.006523,0.000000,0.212372,0.014755,-1.004028,1.026349,34.022334,-118.281581,287.563690,0.000000,-33.148682,0.000000
"2017-09-10 10:31:18.523",0.000000,59.006523,0.000000,0.072220,0.031158,-0.913666,0.917045,34.022334,-118.281581,288.596405,0.000000,-27.044247,0.000000
