Date,Speed,Altitude,Pressure,X,Y,Z,G,Latitude,Longitude,Heading,Magnetic Field,Sound Level,Luminance
"2017-09-10 10:41:41.723",1.260000,53.535820,0.000000,0.061111,0.097855,-1.052109,1.058415,34.019606,-118.290387,217.769348,0.000000,-120.000000,0.000000
"2017-09-10 10:41:41.793",1.260000,53.535820,0.000000,0.084412,0.034332,-0.990005,0.994191,34.019606,-118.290387,217.769348,0.000000,-33.166153,0.000000
"2017-09-10 10:41:41.893",1.260000,53.535820,0.000000,0.076660,0.050888,-0.987228,0.991507,34.019606,-118.290387,217.769348,0.000000,-28.347664,0.000000
"2017-09-10 10:41:41.995",1.260000,53.535820,0.000000,0.065475,0.049957,-1.025116,1.028419,34.019606,-118.290387,217.769348,0.000000,-29.284456,0.000000
"2017-09-10 10:41:42.093",0.940000,53.527092,0.000000,0.063080,0.031570,-0.991928,0.994433,34.019603,-118.290375,217.769348,0.000000,-31.616535,0.000000
"2017-09-10 10:41:42.194",0.940000,53.527092,0.000000,0.104736,0.023392,-0.997665,1.003421,34.019603,-118.290375,217.769348,0.000000,-26.940523,0.000000
"2017-09-10 10:41:42.294",0.940000,53.527092,0.000000,0.090790,0.039459,-0.994308,0.999224,34.019603,-118.290375,217.769348,0.000000,-26.819836,0.000000
"2017-09-10 10:41:42.394",0.940000,53.527092,0.000000,0.089569,0.051132,-1.008759,1.014017,34.019603,-118.290375,217.769348,0.000000,-28.887833,0.000000
"2017-09-10 10:41:42.495",0.940000,53.527092,0.000000,0.068680,0.042725,-1.017288,1.020499,34.019603,-118.290375,217.769348,0.000000,-27.672096,0.000000
"2017-09-10 10:41:42.595",0.940000,53.527092,0.000000,0.076248,0.020279,-1.001648,1.004751,34.019603,-118.290375,217.769348,0.000000,-27.876375,0.000000
"2017-09-10 10:41:42.695",0.940000,53.527092,0.000000,0.043503,0.020126,-0.993073,0.994229,34.019603,-118.290375,217.769348,0.000000,-30.479345,0.000000
"2017-09-10 10:41:42.794",0.940000,53.527092,0.000000,0.049240,0.025360,-0.994064,0.995606,34.019603,-118.290375,217.769348,0.000000,-33.002586,0.000000
"2017-09-10 10:41:42.898",0.940000,53.527092,0.000000,0.065063,0.040070,-1.001389,1.004300,34.019603,-118.290375,217.769348,0.000000,-29.607988,0.000000
"2017-09-10 10:41:42.995",0.940000,53.527092,0.000000,0.041107,0.050888,-1.005463,1.007588,34.019603,-118.290375,217.769348,0.000000,-27.660936,0.000000
"2017-09-10 10:41:43.091",0.980000,53.791374,0.000000,0.026230,0.027893,-1.003220,1.003950,34.019599,-118.290363,217.769348,0.000000,-30.373163,0.000000
"2017-09-10 10:41:43.194",0.980000,53.791374,0.000000,0.015503,0.027008,-1.006378,1.006860,34.019599,-118.290363,217.769348,0.000000,-32.520962,0.000000
"2017-09-10 10:41:43.294",0.980000,53.791374,0.000000,0.012222,0.037399,-1.012283,1.013048,34.019599,-118.290363,217.769348,0.000000,-28.087643,0.000000
"2017-09-10 10:41:43.394",0.980000,53.791374,0.000000,0.030823,0.048706,-0.992172,0.993845,34.019599,-118.290363,217.769348,0.000000,-27.745417,0.000000
"2017-09-10 10:41:43.494",0.980000,53.791374,0.000000,0.024109,0.027145,-1.002991,1.003648,34.019599,-118.290363,217.769348,0.000000,-30.051718,0.000000
"2017-09-10 10:41:43.594",0.980000,53.791374,0.000000,0.019333,0.029236,-0.991608,0.992227,34.019599,-118.290363,217.769348,0.000000,-30.203045,0.000000
"2017-09-10 10:41:43.694",0.980000,53.791374,0.000000,0.041718,0.016205,-1.004944,1.005940,34.019599,-118.290363,217.769348,0.000000,-28.275581,0.000000
"2017-09-10 10:41:43.794",0.980000,53.791374,0.000000,0.011520,0.045593,-0.999527,1.000633,34.019599,-118.290363,217.769348,0.000000,-30.437395,0.000000
"2017-09-10 10:41:43.894",0.980000,53.791374,0.000000,0.030914,0.034927,-1.008774,1.009852,34.019599,-118.290363,217.769348,0.000000,-32.402164,0.000000
"2017-09-10 10:41:43.994",0.980000,53.791374,0.000000,0.103928,0.048172,-0.994812,1.001385,34.019599,-118.290363,217.769348,0.000000,-29.358803,0.000000
"2017-09-10 10:41:44.092",0.400000,53.735283,0.000000,0.139633,0.025452,-0.979431,0.989662,34.019594,-118.290354,217.769348,0.000000,-30.683020,0.000000
"2017-09-10 10:41:44.198",0.400000,53.735283,0.000000,0.122253,0.037399,-0.969131,0.977528,34.019594,-118.290354,217.769348,0.000000,-26.104738,0.000000
