Date,Speed,Altitude,Pressure,X,Y,Z,G,Latitude,Longitude,Heading,Magnetic Field,Sound Level,Luminance
"2017-09-10 10:26:33.645",1.870000,52.969719,0.000000,0.011230,-0.014557,-0.952820,0.952997,34.024363,-118.287511,277.282440,0.000000,-120.000000,0.000000
"2017-09-10 10:26:33.722",1.870000,52.969719,0.000000,0.063202,0.061218,-1.054077,1.057743,34.024363,-118.287511,277.282440,0.000000,-37.886250,0.000000
"2017-09-10 10:26:33.825",1.870000,52.969719,0.000000,0.038849,0.056091,-1.005432,1.007745,34.024363,-118.287511,277.282440,0.000000,-34.396988,0.000000
"2017-09-10 10:26:33.925",1.870000,52.969719,0.000000,0.072052,0.034988,-0.979767,0.983035,34.024363,-118.287511,277.282440,0.000000,-36.373299,0.000000
"2017-09-10 10:26:34.028",1.870000,52.969719,0.000000,0.033020,0.030655,-0.987152,0.988180,34.024363,-118.287511,276.200226,0.000000,-31.558275,0.000000
"2017-09-10 10:26:34.124",1.870000,52.969719,0.000000,0.092880,0.006760,-1.033768,1.037954,34.024363,-118.287511,276.200226,0.000000,-33.024078,0.000000
"2017-09-10 10:26:34.222",1.930000,51.753716,0.000000,0.061295,0.003922,-1.001099,1.002981,34.024345,-118.287525,276.200226,0.000000,-32.990337,0.000000
"2017-09-10 10:26:34.325",1.930000,51.753716,0.000000,0.048386,0.023666,-0.995636,0.997092,34.024345,-118.287525,276.200226,0.000000,-31.490761,0.000000
"2017-09-10 10:26:34.427",1.930000,51.753716,0.000000,0.037445,0.031006,-0.988937,0.990132,34.024345,-118.287525,276.200226,0.000000,-30.090307,0.000000
"2017-09-10 10:26:34.525",1.930000,51.753716,0.000000,0.004532,0.049210,-0.993011,0.994240,34.024345,-118.287525,275.152039,0.000000,-27.884430,0.000000
"2017-09-10 10:26:34.625",1.930000,51.753716,0.000000,0.023636,-0.079773,-0.971298,0.974855,34.024345,-118.287525,275.152039,0.000000,-30.437582,0.000000
"2017-09-10 10:26:34.725",1.930000,51.753716,0.000000,0.027542,-0.019043,-0.987686,0.988254,34.024345,-118.287525,275.152039,0.000000,-29.575073,0.000000
"2017-09-10 10:26:34.825",1.930000,51.753716,0.000000,0.098923,0.025543,-1.010406,1.015559,34.024345,-118.287525,275.152039,0.000000,-32.443192,0.000000
"2017-09-10 10:26:34.925",1.930000,51.753716,0.000000,0.029297,0.042587,-1.043350,1.044630,34.024345,-118.287525,274.114990,0.000000,-31.707304,0.000000
"2017-09-10 10:26:35.025",1.930000,51.753716,0.000000,0.045731,0.005264,-0.968399,0.969493,34.024345,-118.287525,274.114990,0.000000,-33.087994,0.000000
"2017-09-10 10:26:35.125",1.930000,51.753716,0.000000,0.029556,0.020264,-0.993256,0.993902,34.024345,-118.287525,274.114990,0.000000,-36.031910,0.000000
"2017-09-10 10:26:35.223",2.140000,51.253227,0.000000,0.055420,0.059265,-0.999466,1.002754,34.024329,-118.287530,273.071686,0.000000,-32.320732,0.000000
"2017-09-10 10:26:35.325",2.140000,51.253227,0.000000,0.050995,0.029343,-0.999359,1.001089,34.024329,-118.287530,273.071686,0.000000,-31.291832,0.000000
"2017-09-10 10:26:35.425",2.140000,51.253227,0.000000,0.052994,-0.010880,-1.002106,1.003565,34.024329,-118.287530,273.071686,0.000000,-32.010712,0.000000
"2017-09-10 10:26:35.525",2.140000,51.253227,0.000000,0.047394,0.027847,-0.993561,0.995080,34.024329,-118.287530,272.069489,0.000000,-33.902706,0.000000
"2017-09-10 10:26:35.625",2.140000,51.253227,0.000000,0.066513,0.062119,-0.990387,0.994560,34.024329,-118.287530,272.069489,0.000000,-33.120266,0.000000
"2017-09-10 10:26:35.725",2.140000,51.253227,0.000000,0.039047,0.050430,-1.006851,1.008869,34.024329,-118.287530,272.069489,0.000000,-32.593121,0.000000
"2017-09-10 10:26:35.825",2.140000,51.253227,0.000000,0.038406,0.037781,-1.004517,1.005960,34.024329,-118.287530,270.928650,0.000000,-28.412045,0.000000
"2017-09-10 10:26:35.926",2.140000,51.253227,0.000000,0.045685,0.061386,-0.997955,1.000885,34.024329,-118.287530,270.928650,0.000000,-29.975670,0.000000
"2017-09-10 10:26:36.029",2.140000,51.253227,0.000000,0.038010,0.039703,-1.027115,1.028584,34.024329,-118.287530,269.907471,0.000000,-29.192322,0.000000
"2017-09-10 10:26:36.125",2.140000,51.253227,0.000000,0.116089,0.086655,-1.009003,1.019349,34.024329,-118.287530,269.907471,0.000000,-27.810669,0.000000
"2017-09-10 10:26:36.225",2.240000,51.337883,0.000000,0.138351,0.022797,-0.969620,0.979706,34.024310,-118.287535,268.754608,0.000000,-28.986822,0.000000
"2017-09-10 10:26:36.325",2.240000,51.337883,0.000000,0.117599,0.010834,-1.027298,1.034064,34.024310,-118.287535,267.718964,0.000000,-28.004967,0.000000
"2017-09-10 10:26:36.425",2.240000,51.337883,0.000000,0.121597,0.058105,-0.989319,0.998456,34.024310,-118.287535,266.660675,0.000000,-28.377151,0.000000
"2017-09-10 10:26:36.526",2.240000,51.337883,0.000000,0.133362,0.082565,-0.975143,0.987678,34.024310,-118.287535,266.660675,0.000000,-25.928465,0.000000
"2017-09-10 10:26:36.625",2.240000,51.337883,0.000000,0.054794,0.065720,-1.000961,1.004612,34.024310,-118.287535,265.578735,0.000000,-27.469433,0.000000
"2017-09-10 10:26:36.726",2.240000,51.337883,0.000000,0.073807,0.113007,-1.041748,1.050456,34.024310,-118.287535,264.411011,0.000000,-28.148136,0.000000
"2017-09-10 10:26:36.826",2.240000,51.337883,0.000000,0.097672,0.088898,-0.979309,0.988174,34.024310,-118.287535,263.348480,0.000000,-27.181271,0.000000
"2017-09-10 10:26:36.925",2.240000,51.337883,0.000000,0.048706,0.098724,-0.961029,0.967314,34.024310,-118.287535,262.270569,0.000000,-27.957804,0.000000
"2017-09-10 10:26:37.026",2.240000,51.337883,0.000000,0.062943,0.068741,-0.990494,0.994869,34.024310,-118.287535,261.159576,0.000000,-27.645206,0.000000
"2017-09-10 10:26:37.123",2.240000,51.337883,0.000000,0.073547,0.050064,-0.981110,0.985135,34.024310,-118.287535,259.965912,0.000000,-31.084009,0.000000
"2017-09-10 10:26:37.226",2.820000,51.072014,0.000000,0.074463,0.124207,-1.018066,1.028315,34.024286,-118.287534,258.721954,0.000000,-25.517393,0.000000
"2017-09-10 10:26:37.330",2.820000,51.072014,0.000000,0.056229,0.061508,-0.966965,0.970549,34.024286,-118.287534,257.480316,0.000000,-24.900106,0.000000
"2017-09-10 10:26:37.426",2.820000,51.072014,0.000000,0.020416,0.050156,-1.001312,1.002775,34.024286,-118.287534,256.231201,0.000000,-28.909683,0.000000
"2017-09-10 10:26:37.526",2.820000,51.072014,0.000000,0.031128,0.108521,-1.004669,1.010992,34.024286,-118.287534,254.920746,0.000000,-27.096058,0.000000
"2017-09-10 10:26:37.625",2.820000,51.072014,0.000000,0.129288,0.066071,-1.048813,1.058815,34.024286,-118.287534,252.848083,0.000000,-29.772585,0.000000
"2017-09-10 10:26:37.726",2.820000,51.072014,0.000000,0.124542,0.075363,-1.021057,1.031382,34.024286,-118.287534,251.776749,0.000000,-30.982697,0.000000
