,Batch id, time, Longitude, Latitude, x, y, z,speedbump
0,20,2017-09-25 16:51:25+00:00,36.76374199,-1.2976824,0.052,0.006,0.004,0.0
1,20,2017-09-25 16:51:25+00:00,36.76374199,-1.2976824,0.06,0.003,0.002,0.0
2,20,2017-09-25 16:51:25+00:00,36.76374199,-1.2976824,0.054,0.001,0.003,0.0
3,20,2017-09-25 16:51:25+00:00,36.76374199,-1.2976824,0.053,0.0,0.003,0.0
4,20,2017-09-25 16:51:25+00:00,36.76374199,-1.2976824,0.056,0.0,0.004,0.0
5,20,2017-09-25 16:51:25+00:00,36.76374199,-1.2976824,0.056,0.0,0.005,0.0
6,20,2017-09-25 16:51:26+00:00,36.76374142,-1.29768259,0.056,0.0,0.005,0.0
7,20,2017-09-25 16:51:26+00:00,36.76374142,-1.29768259,0.053,0.001,0.004,0.0
8,20,2017-09-25 16:51:26+00:00,36.76374142,-1.29768259,0.055,0.001,0.001,0.0
9,20,2017-09-25 16:51:26+00:00,36.76374142,-1.29768259,0.056,0.002,0.003,0.0
10,20,2017-09-25 16:51:26+00:00,36.76374142,-1.29768259,0.054,0.003,0.003,0.0
11,20,2017-09-25 16:51:26+00:00,36.76374142,-1.29768259,0.054,0.002,0.002,0.0
12,20,2017-09-25 16:51:26+00:00,36.76374142,-1.29768259,0.054,0.001,0.001,0.0
13,20,2017-09-25 16:51:27+00:00,36.76374123,-1.29768186,0.054,0.001,0.001,0.0
14,20,2017-09-25 16:51:27+00:00,36.76374123,-1.29768186,0.057,0.002,0.005,0.0
15,20,2017-09-25 16:51:27+00:00,36.76374123,-1.29768186,0.054,0.002,0.003,0.0
16,20,2017-09-25 16:51:27+00:00,36.76374123,-1.29768186,0.056,0.001,0.006,0.0
17,20,2017-09-25 16:51:27+00:00,36.76374123,-1.29768186,0.054,0.0,0.005,0.0
18,20,2017-09-25 16:51:27+00:00,36.76374123,-1.29768186,0.056,0.001,0.003,0.0
19,20,2017-09-25 16:51:28+00:00,36.7637401,-1.29768226,0.056,0.001,0.003,0.0
20,20,2017-09-25 16:51:28+00:00,36.7637401,-1.29768226,0.054,0.001,0.001,0.0
21,20,2017-09-25 16:51:28+00:00,36.7637401,-1.29768226,0.053,0.001,0.003,0.0
22,20,2017-09-25 16:51:28+00:00,36.7637401,-1.29768226,0.054,0.001,0.003,0.0
23,20,2017-09-25 16:51:28+00:00,36.7637401,-1.29768226,0.054,0.002,0.001,0.0
24,20,2017-09-25 16:51:28+00:00,36.7637401,-1.29768226,0.054,0.002,0.001,0.0
25,20,2017-09-25 16:51:28+00:00,36.7637401,-1.29768226,0.055,0.001,0.004,0.0
26,20,2017-09-25 16:51:29+00:00,36.76373987,-1.29768328,0.055,0.001,0.004,0.0
27,20,2017-09-25 16:51:29+00:00,36.76373987,-1.29768328,0.055,0.0,0.005,0.0
28,20,2017-09-25 16:51:29+00:00,36.76373987,-1.29768328,0.056,0.001,0.009,0.0
29,20,2017-09-25 16:51:29+00:00,36.76373987,-1.29768328,0.055,0.001,0.009,0.0
30,20,2017-09-25 16:51:29+00:00,36.76373987,-1.29768328,0.058,0.005,0.013,0.0
31,20,2017-09-25 16:51:29+00:00,36.76373987,-1.29768328,0.054,0.001,0.009,0.0
32,20,2017-09-25 16:51:30+00:00,36.76373987,-1.29768328,0.054,0.0,0.006,0.0
33,20,2017-09-25 16:51:30+00:00,36.76374121,-1.29768439,0.054,0.0,0.006,0.0
34,20,2017-09-25 16:51:30+00:00,36.76374121,-1.29768439,0.057,0.001,0.005,0.0
35,20,2017-09-25 16:51:30+00:00,36.76374121,-1.29768439,0.055,0.001,0.007,0.0
36,20,2017-09-25 16:51:30+00:00,36.76374121,-1.29768439,0.056,0.001,0.005,0.0
37,20,2017-09-25 16:51:30+00:00,36.76374121,-1.29768439,0.055,0.003,0.007,0.0
38,20,2017-09-25 16:51:30+00:00,36.76374121,-1.29768439,0.056,0.003,0.012,0.0
39,20,2017-09-25 16:51:31+00:00,36.76374014,-1.29768736,0.056,0.003,0.012,0.0
40,20,2017-09-25 16:51:31+00:00,36.76374014,-1.29768736,0.056,0.001,0.015,0.0
41,20,2017-09-25 16:51:31+00:00,36.76374014,-1.29768736,0.055,0.002,0.011,0.0
42,20,2017-09-25 16:51:31+00:00,36.76374014,-1.29768736,0.056,0.002,0.009,0.0
43,20,2017-09-25 16:51:31+00:00,36.76374014,-1.29768736,0.054,0.001,0.006,0.0
44,20,2017-09-25 16:51:31+00:00,36.76374014,-1.29768736,0.051,0.004,0.008,0.0
45,20,2017-09-25 16:51:32+00:00,36.76374014,-1.29768736,0.053,0.004,0.005,0.0
46,20,2017-09-25 16:51:32+00:00,36.76373579,-1.2976963,0.053,0.004,0.005,0.0
47,20,2017-09-25 16:51:32+00:00,36.76373579,-1.2976963,0.06,0.006,0.001,0.0
48,20,2017-09-25 16:51:32+00:00,36.76373579,-1.2976963,0.056,0.001,0.005,0.0
49,20,2017-09-25 16:51:32+00:00,36.76373579,-1.2976963,0.051,0.004,0.013,0.0
50,20,2017-09-25 16:51:32+00:00,36.76373579,-1.2976963,0.046,0.012,0.011,0.0
51,20,2017-09-25 16:51:32+00:00,36.76373579,-1.2976963,0.055,0.005,0.011,0.0
52,20,2017-09-25 16:51:33+00:00,36.76373729,-1.29770784,0.055,0.005,0.011,0.0
53,20,2017-09-25 16:51:33+00:00,36.76373729,-1.29770784,0.065,0.003,0.001,0.0
54,20,2017-09-25 16:51:33+00:00,36.76373729,-1.29770784,0.05,0.006,0.0,0.0
55,20,2017-09-25 16:51:33+00:00,36.76373729,-1.29770784,0.056,0.009,0.001,0.0
56,20,2017-09-25 16:51:33+00:00,36.76373729,-1.29770784,0.057,0.011,0.001,0.0
57,20,2017-09-25 16:51:33+00:00,36.76373729,-1.29770784,0.051,0.007,0.0,0.0
58,20,2017-09-25 16:51:33+00:00,36.76373729,-1.29770784,0.054,0.002,0.002,0.0
59,20,2017-09-25 16:51:34+00:00,36.76374205,-1.29772322,0.054,0.002,0.002,0.0
60,20,2017-09-25 16:51:34+00:00,36.76374205,-1.29772322,0.058,0.001,0.0,0.0
61,20,2017-09-25 16:51:34+00:00,36.76374205,-1.29772322,0.055,0.002,0.0,0.0
62,20,2017-09-25 16:51:34+00:00,36.76374205,-1.29772322,0.054,0.002,0.003,0.0
63,20,2017-09-25 16:51:34+00:00,36.76374205,-1.29772322,0.056,0.005,0.01,0.0
64,20,2017-09-25 16:51:34+00:00,36.76374205,-1.29772322,0.056,0.008,0.013,0.0
65,20,2017-09-25 16:51:35+00:00,36.76374637,-1.2977303,0.056,0.008,0.013,0.0
66,20,2017-09-25 16:51:35+00:00,36.76374637,-1.2977303,0.049,0.012,0.008,0.0
67,20,2017-09-25 16:51:35+00:00,36.76374637,-1.2977303,0.062,0.007,0.007,0.0
68,20,2017-09-25 16:51:35+00:00,36.76374637,-1.2977303,0.052,0.001,0.001,0.0
69,20,2017-09-25 16:51:35+00:00,36.76374637,-1.2977303,0.051,0.001,0.007,0.0
70,20,2017-09-25 16:51:35+00:00,36.76374637,-1.2977303,0.058,0.005,0.004,0.0
71,20,2017-09-25 16:51:35+00:00,36.76374637,-1.2977303,0.062,0.001,0.007,0.0
72,20,2017-09-25 16:51:36+00:00,36.76375749,-1.29774028,0.062,0.001,0.007,0.0
73,20,2017-09-25 16:51:36+00:00,36.76375749,-1.29774028,0.049,0.0,0.001,0.0
74,20,2017-09-25 16:51:36+00:00,36.76375749,-1.29774028,0.052,0.011,0.013,0.0
75,20,2017-09-25 16:51:36+00:00,36.76375749,-1.29774028,0.054,0.006,0.009,0.0
76,20,2017-09-25 16:51:36+00:00,36.76375749,-1.29774028,0.064,0.002,0.007,0.0
77,20,2017-09-25 16:51:36+00:00,36.76375749,-1.29774028,0.053,0.005,0.013,0.0
78,20,2017-09-25 16:51:37+00:00,36.76375749,-1.29774028,0.052,0.002,0.0,0.0
79,20,2017-09-25 16:51:37+00:00,36.76378237,-1.29775158,0.052,0.002,0.0,0.0
80,20,2017-09-25 16:51:37+00:00,36.76378237,-1.29775158,0.058,0.002,0.01,0.0
81,20,2017-09-25 16:51:37+00:00,36.76378237,-1.29775158,0.055,0.002,0.001,0.0
82,20,2017-09-25 16:51:37+00:00,36.76378237,-1.29775158,0.054,0.001,0.013,0.0
83,20,2017-09-25 16:51:37+00:00,36.76378237,-1.29775158,0.058,0.009,0.001,0.0
84,20,2017-09-25 16:51:37+00:00,36.76378237,-1.29775158,0.049,0.013,0.003,0.0
85,20,2017-09-25 16:51:38+00:00,36.76381572,-1.29775796,0.049,0.013,0.003,0.0
86,20,2017-09-25 16:51:38+00:00,36.76381572,-1.29775796,0.06,0.004,0.015,0.0
87,20,2017-09-25 16:51:38+00:00,36.76381572,-1.29775796,0.06,0.006,0.006,0.0
88,20,2017-09-25 16:51:38+00:00,36.76381572,-1.29775796,0.056,0.001,0.01,0.0
89,20,2017-09-25 16:51:38+00:00,36.76381572,-1.29775796,0.037,0.001,0.008,0.0
90,20,2017-09-25 16:51:38+00:00,36.76381572,-1.29775796,0.062,0.007,0.002,0.0
91,20,2017-09-25 16:51:39+00:00,36.76381572,-1.29775796,0.052,0.013,0.011,0.0
92,20,2017-09-25 16:51:39+00:00,36.76385867,-1.29776257,0.052,0.013,0.011,0.0
93,20,2017-09-25 16:51:39+00:00,36.76385867,-1.29776257,0.069,0.007,0.009,0.0
94,20,2017-09-25 16:51:39+00:00,36.76385867,-1.29776257,0.071,0.017,0.004,0.0
95,20,2017-09-25 16:51:39+00:00,36.76385867,-1.29776257,0.017,0.01,0.02,0.0
96,20,2017-09-25 16:51:39+00:00,36.76385867,-1.29776257,0.046,0.017,0.002,0.0
97,20,2017-09-25 16:51:39+00:00,36.76385867,-1.29776257,0.066,0.004,0.009,0.0
98,20,2017-09-25 16:51:40+00:00,36.76391143,-1.29777241,0.066,0.004,0.009,0.0
99,20,2017-09-25 16:51:40+00:00,36.76391143,-1.29777241,0.059,0.01,0.008,0.0
100,20,2017-09-25 16:51:40+00:00,36.76391143,-1.29777241,0.078,0.003,0.018,0.0
101,20,2017-09-25 16:51:40+00:00,36.76391143,-1.29777241,0.058,0.001,0.004,0.0
102,20,2017-09-25 16:51:40+00:00,36.76391143,-1.29777241,0.051,0.008,0.028,0.0
103,20,2017-09-25 16:51:40+00:00,36.76391143,-1.29777241,0.043,0.011,0.009,0.0
104,20,2017-09-25 16:51:40+00:00,36.76391143,-1.29777241,0.067,0.03,0.016,0.0
105,20,2017-09-25 16:51:41+00:00,36.76396973,-1.29778231,0.067,0.03,0.016,0.0
106,20,2017-09-25 16:51:41+00:00,36.76396973,-1.29778231,0.077,0.02,0.007,0.0
107,20,2017-09-25 16:51:41+00:00,36.76396973,-1.29778231,0.069,0.002,0.007,0.0
108,20,2017-09-25 16:51:41+00:00,36.76396973,-1.29778231,0.061,0.001,0.007,0.0
109,20,2017-09-25 16:51:41+00:00,36.76396973,-1.29778231,0.037,0.017,0.005,0.0
110,20,2017-09-25 16:51:41+00:00,36.76396973,-1.29778231,0.028,0.03,0.007,0.0
111,20,2017-09-25 16:51:42+00:00,36.76401926,-1.29779159,0.028,0.03,0.007,0.0
112,20,2017-09-25 16:51:42+00:00,36.76401926,-1.29779159,0.074,0.007,0.025,0.0
113,20,2017-09-25 16:51:42+00:00,36.76401926,-1.29779159,0.065,0.004,0.002,0.0
114,20,2017-09-25 16:51:42+00:00,36.76401926,-1.29779159,0.034,0.021,0.0,0.0
115,20,2017-09-25 16:51:42+00:00,36.76401926,-1.29779159,0.047,0.006,0.005,0.0
116,20,2017-09-25 16:51:42+00:00,36.76401926,-1.29779159,0.033,0.006,0.007,0.0
117,20,2017-09-25 16:51:42+00:00,36.76401926,-1.29779159,0.062,0.003,0.002,0.0
118,20,2017-09-25 16:51:43+00:00,36.7640545,-1.29779771,0.062,0.003,0.002,0.0
119,20,2017-09-25 16:51:43+00:00,36.7640545,-1.29779771,0.079,0.014,0.016,0.0
120,20,2017-09-25 16:51:43+00:00,36.7640545,-1.29779771,0.045,0.012,0.012,0.0
121,20,2017-09-25 16:51:43+00:00,36.7640545,-1.29779771,0.03,0.0,0.008,0.0
122,20,2017-09-25 16:51:43+00:00,36.7640545,-1.29779771,0.067,0.001,0.006,0.0
123,20,2017-09-25 16:51:43+00:00,36.7640545,-1.29779771,0.054,0.007,0.0,0.0
124,20,2017-09-25 16:51:44+00:00,36.76408185,-1.29780339,0.054,0.007,0.0,0.0
125,20,2017-09-25 16:51:44+00:00,36.76408185,-1.29780339,0.057,0.009,0.004,0.0
126,20,2017-09-25 16:51:44+00:00,36.76408185,-1.29780339,0.053,0.0,0.018,0.0
127,20,2017-09-25 16:51:44+00:00,36.76408185,-1.29780339,0.051,0.001,0.001,0.0
128,20,2017-09-25 16:51:44+00:00,36.76408185,-1.29780339,0.059,0.006,0.016,0.0
129,20,2017-09-25 16:51:44+00:00,36.76408185,-1.29780339,0.052,0.003,0.008,0.0
130,20,2017-09-25 16:51:44+00:00,36.76408185,-1.29780339,0.052,0.001,0.007,0.0
131,20,2017-09-25 16:51:45+00:00,36.76411057,-1.29781361,0.052,0.001,0.007,0.0
132,20,2017-09-25 16:51:45+00:00,36.76411057,-1.29781361,0.056,0.001,0.01,0.0
133,20,2017-09-25 16:51:45+00:00,36.76411057,-1.29781361,0.052,0.002,0.006,0.0
134,20,2017-09-25 16:51:45+00:00,36.76411057,-1.29781361,0.057,0.001,0.0,0.0
135,20,2017-09-25 16:51:45+00:00,36.76411057,-1.29781361,0.053,0.006,0.003,0.0
136,20,2017-09-25 16:51:45+00:00,36.76411057,-1.29781361,0.069,0.008,0.004,0.0
137,20,2017-09-25 16:51:46+00:00,36.76411057,-1.29781361,0.068,0.014,0.011,0.0
138,20,2017-09-25 16:51:46+00:00,36.76414748,-1.29782483,0.068,0.014,0.011,0.0
139,20,2017-09-25 16:51:46+00:00,36.76414748,-1.29782483,0.043,0.006,0.009,0.0
140,20,2017-09-25 16:51:46+00:00,36.76414748,-1.29782483,0.054,0.011,0.025,0.0
141,20,2017-09-25 16:51:46+00:00,36.76414748,-1.29782483,0.063,0.017,0.022,0.0
142,20,2017-09-25 16:51:46+00:00,36.76414748,-1.29782483,0.045,0.012,0.032,0.0
143,20,2017-09-25 16:51:46+00:00,36.76414748,-1.29782483,0.045,0.024,0.03,0.0
144,20,2017-09-25 16:51:47+00:00,36.76420146,-1.29783386,0.045,0.024,0.03,0.0
145,20,2017-09-25 16:51:47+00:00,36.76420146,-1.29783386,0.085,0.027,0.014,0.0
146,20,2017-09-25 16:51:47+00:00,36.76420146,-1.29783386,0.091,0.034,0.011,0.0
147,20,2017-09-25 16:51:47+00:00,36.76420146,-1.29783386,0.053,0.019,0.014,0.0
148,20,2017-09-25 16:51:47+00:00,36.76420146,-1.29783386,0.02,0.001,0.022,0.0
149,20,2017-09-25 16:51:47+00:00,36.76420146,-1.29783386,0.037,0.004,0.007,0.0
150,20,2017-09-25 16:51:47+00:00,36.76420146,-1.29783386,0.079,0.003,0.004,0.0
151,20,2017-09-25 16:51:48+00:00,36.76425439,-1.29784251,0.079,0.003,0.004,0.0
152,20,2017-09-25 16:51:48+00:00,36.76425439,-1.29784251,0.047,0.007,0.001,0.0
153,20,2017-09-25 16:51:48+00:00,36.76425439,-1.29784251,0.04,0.001,0.01,0.0
154,20,2017-09-25 16:51:48+00:00,36.76425439,-1.29784251,0.065,0.009,0.008,0.0
155,20,2017-09-25 16:51:48+00:00,36.76425439,-1.29784251,0.067,0.011,0.011,0.0
156,20,2017-09-25 16:51:48+00:00,36.76425439,-1.29784251,0.052,0.001,0.001,0.0
157,20,2017-09-25 16:51:49+00:00,36.76431216,-1.29785389,0.052,0.001,0.001,0.0
158,20,2017-09-25 16:51:49+00:00,36.76431216,-1.29785389,0.04,0.001,0.006,0.0
159,20,2017-09-25 16:51:49+00:00,36.76431216,-1.29785389,0.04,0.01,0.006,0.0
160,20,2017-09-25 16:51:49+00:00,36.76431216,-1.29785389,0.06,0.004,0.001,0.0
161,20,2017-09-25 16:51:49+00:00,36.76431216,-1.29785389,0.061,0.002,0.001,0.0
162,20,2017-09-25 16:51:49+00:00,36.76431216,-1.29785389,0.039,0.004,0.013,0.0
163,20,2017-09-25 16:51:49+00:00,36.76431216,-1.29785389,0.065,0.003,0.006,0.0
164,20,2017-09-25 16:51:50+00:00,36.76437113,-1.29786898,0.065,0.003,0.006,0.0
165,20,2017-09-25 16:51:50+00:00,36.76437113,-1.29786898,0.059,0.01,0.007,0.0
166,20,2017-09-25 16:51:50+00:00,36.76437113,-1.29786898,0.059,0.002,0.0,0.0
167,20,2017-09-25 16:51:50+00:00,36.76437113,-1.29786898,0.038,0.002,0.014,0.0
168,20,2017-09-25 16:51:50+00:00,36.76437113,-1.29786898,0.063,0.012,0.006,0.0
169,20,2017-09-25 16:51:50+00:00,36.76437113,-1.29786898,0.081,0.026,0.023,0.0
170,20,2017-09-25 16:51:51+00:00,36.76437113,-1.29786898,0.074,0.004,0.01,0.0
171,20,2017-09-25 16:51:51+00:00,36.76443403,-1.29788422,0.074,0.004,0.01,0.0
172,20,2017-09-25 16:51:51+00:00,36.76443403,-1.29788422,0.059,0.017,0.029,0.0
173,20,2017-09-25 16:51:51+00:00,36.76443403,-1.29788422,0.034,0.003,0.017,0.0
174,20,2017-09-25 16:51:51+00:00,36.76443403,-1.29788422,0.058,0.0,0.008,0.0
175,20,2017-09-25 16:51:51+00:00,36.76443403,-1.29788422,0.058,0.008,0.006,0.0
176,20,2017-09-25 16:51:51+00:00,36.76443403,-1.29788422,0.018,0.005,0.005,0.0
177,20,2017-09-25 16:51:52+00:00,36.76450296,-1.2979029,0.018,0.005,0.005,0.0
178,20,2017-09-25 16:51:52+00:00,36.76450296,-1.2979029,0.082,0.012,0.007,0.0
179,20,2017-09-25 16:51:52+00:00,36.76450296,-1.2979029,0.049,0.011,0.009,0.0
180,20,2017-09-25 16:51:52+00:00,36.76450296,-1.2979029,0.02,0.002,0.007,0.0
181,20,2017-09-25 16:51:52+00:00,36.76450296,-1.2979029,0.065,0.003,0.002,0.0
182,20,2017-09-25 16:51:52+00:00,36.76450296,-1.2979029,0.039,0.038,0.007,0.0
183,20,2017-09-25 16:51:53+00:00,36.76450296,-1.2979029,0.06,0.025,0.009,0.0
184,20,2017-09-25 16:51:53+00:00,36.76457285,-1.29791634,0.06,0.025,0.009,0.0
185,20,2017-09-25 16:51:53+00:00,36.76457285,-1.29791634,0.067,0.014,0.004,0.0
186,20,2017-09-25 16:51:53+00:00,36.76457285,-1.29791634,0.039,0.012,0.012,0.0
187,20,2017-09-25 16:51:53+00:00,36.76457285,-1.29791634,0.031,0.01,0.033,0.0
188,20,2017-09-25 16:51:53+00:00,36.76457285,-1.29791634,0.036,0.003,0.002,0.0
189,20,2017-09-25 16:51:53+00:00,36.76457285,-1.29791634,0.097,0.009,0.003,0.0
190,20,2017-09-25 16:51:54+00:00,36.76464242,-1.29793254,0.097,0.009,0.003,0.0
191,20,2017-09-25 16:51:54+00:00,36.76464242,-1.29793254,0.064,0.022,0.009,0.0
192,20,2017-09-25 16:51:54+00:00,36.76464242,-1.29793254,0.033,0.001,0.016,0.0
193,20,2017-09-25 16:51:54+00:00,36.76464242,-1.29793254,0.057,0.011,0.003,0.0
194,20,2017-09-25 16:51:54+00:00,36.76464242,-1.29793254,0.039,0.006,0.017,0.0
195,20,2017-09-25 16:51:54+00:00,36.76464242,-1.29793254,0.067,0.011,0.017,0.0
196,20,2017-09-25 16:51:54+00:00,36.76464242,-1.29793254,0.016,0.009,0.016,0.0
197,20,2017-09-25 16:51:55+00:00,36.76471267,-1.29794454,0.016,0.009,0.016,0.0
198,20,2017-09-25 16:51:55+00:00,36.76471267,-1.29794454,0.049,0.007,0.026,0.0
199,20,2017-09-25 16:51:55+00:00,36.76471267,-1.29794454,0.087,0.004,0.018,0.0
200,20,2017-09-25 16:51:55+00:00,36.76471267,-1.29794454,0.054,0.006,0.01,0.0
201,20,2017-09-25 16:51:55+00:00,36.76471267,-1.29794454,0.036,0.004,0.016,0.0
202,20,2017-09-25 16:51:55+00:00,36.76471267,-1.29794454,0.033,0.004,0.022,0.0
203,20,2017-09-25 16:51:56+00:00,36.76476185,-1.29795254,0.033,0.004,0.022,0.0
204,20,2017-09-25 16:51:56+00:00,36.76476185,-1.29795254,0.079,0.006,0.004,0.0
205,20,2017-09-25 16:51:56+00:00,36.76476185,-1.29795254,0.061,0.007,0.009,0.0
206,20,2017-09-25 16:51:56+00:00,36.76476185,-1.29795254,0.059,0.003,0.005,0.0
207,20,2017-09-25 16:51:56+00:00,36.76476185,-1.29795254,0.06,0.01,0.002,0.0
208,20,2017-09-25 16:51:56+00:00,36.76476185,-1.29795254,0.039,0.007,0.01,0.0
209,20,2017-09-25 16:51:56+00:00,36.76476185,-1.29795254,0.047,0.002,0.003,0.0
210,20,2017-09-25 16:51:57+00:00,36.76479048,-1.29795522,0.047,0.002,0.003,0.0
211,20,2017-09-25 16:51:57+00:00,36.76479048,-1.29795522,0.061,0.007,0.006,0.0
212,20,2017-09-25 16:51:57+00:00,36.76479048,-1.29795522,0.052,0.012,0.01,0.0
213,20,2017-09-25 16:51:57+00:00,36.76479048,-1.29795522,0.064,0.005,0.002,0.0
214,20,2017-09-25 16:51:57+00:00,36.76479048,-1.29795522,0.065,0.008,0.01,0.0
215,20,2017-09-25 16:51:57+00:00,36.76479048,-1.29795522,0.053,0.016,0.004,0.0
216,20,2017-09-25 16:51:58+00:00,36.76481638,-1.29796334,0.053,0.016,0.004,0.0
217,20,2017-09-25 16:51:58+00:00,36.76481638,-1.29796334,0.046,0.008,0.006,0.0
218,20,2017-09-25 16:51:58+00:00,36.76481638,-1.29796334,0.054,0.002,0.005,0.0
219,20,2017-09-25 16:51:58+00:00,36.76481638,-1.29796334,0.045,0.013,0.01,0.0
220,20,2017-09-25 16:51:58+00:00,36.76481638,-1.29796334,0.05,0.003,0.015,0.0
221,20,2017-09-25 16:51:58+00:00,36.76481638,-1.29796334,0.063,0.001,0.011,0.0
222,20,2017-09-25 16:51:58+00:00,36.76481638,-1.29796334,0.064,0.007,0.012,0.0
223,20,2017-09-25 16:51:59+00:00,36.7648509,-1.29797235,0.064,0.007,0.012,0.0
224,20,2017-09-25 16:51:59+00:00,36.7648509,-1.29797235,0.037,0.001,0.003,0.0
225,20,2017-09-25 16:51:59+00:00,36.7648509,-1.29797235,0.063,0.001,0.013,0.0
226,20,2017-09-25 16:51:59+00:00,36.7648509,-1.29797235,0.071,0.001,0.007,0.0
227,20,2017-09-25 16:51:59+00:00,36.7648509,-1.29797235,0.027,0.018,0.003,0.0
228,20,2017-09-25 16:51:59+00:00,36.7648509,-1.29797235,0.06,0.001,0.002,0.0
229,20,2017-09-25 16:52:00+00:00,36.7648509,-1.29797235,0.088,0.003,0.014,0.0
230,20,2017-09-25 16:52:00+00:00,36.76489664,-1.29798319,0.088,0.003,0.014,0.0
231,20,2017-09-25 16:52:00+00:00,36.76489664,-1.29798319,0.057,0.002,0.016,0.0
232,20,2017-09-25 16:52:00+00:00,36.76489664,-1.29798319,0.041,0.01,0.016,0.0
233,20,2017-09-25 16:52:00+00:00,36.76489664,-1.29798319,0.074,0.002,0.001,0.0
234,20,2017-09-25 16:52:00+00:00,36.76489664,-1.29798319,0.048,0.001,0.026,0.0
235,20,2017-09-25 16:52:00+00:00,36.76489664,-1.29798319,0.047,0.002,0.005,0.0
236,20,2017-09-25 16:52:01+00:00,36.76495189,-1.29799457,0.047,0.002,0.005,0.0
237,20,2017-09-25 16:52:01+00:00,36.76495189,-1.29799457,0.061,0.008,0.005,0.0
238,20,2017-09-25 16:52:01+00:00,36.76495189,-1.29799457,0.072,0.02,0.004,0.0
239,20,2017-09-25 16:52:01+00:00,36.76495189,-1.29799457,0.035,0.03,0.003,0.0
240,20,2017-09-25 16:52:01+00:00,36.76495189,-1.29799457,0.033,0.016,0.002,0.0
241,20,2017-09-25 16:52:01+00:00,36.76495189,-1.29799457,0.07,0.008,0.004,0.0
242,20,2017-09-25 16:52:02+00:00,36.76495189,-1.29799457,0.064,0.001,0.003,0.0
243,20,2017-09-25 16:52:02+00:00,36.76501186,-1.29800534,0.064,0.001,0.003,0.0
244,20,2017-09-25 16:52:02+00:00,36.76501186,-1.29800534,0.052,0.013,0.024,0.0
245,20,2017-09-25 16:52:02+00:00,36.76501186,-1.29800534,0.034,0.001,0.002,0.0
246,20,2017-09-25 16:52:02+00:00,36.76501186,-1.29800534,0.069,0.007,0.024,0.0
247,20,2017-09-25 16:52:02+00:00,36.76501186,-1.29800534,0.07,0.015,0.004,0.0
248,20,2017-09-25 16:52:02+00:00,36.76501186,-1.29800534,0.037,0.004,0.013,0.0
249,20,2017-09-25 16:52:03+00:00,36.76507235,-1.2980196,0.037,0.004,0.013,0.0
250,20,2017-09-25 16:52:03+00:00,36.76507235,-1.2980196,0.045,0.007,0.003,0.0
251,20,2017-09-25 16:52:03+00:00,36.76507235,-1.2980196,0.082,0.011,0.0,0.0
252,20,2017-09-25 16:52:03+00:00,36.76507235,-1.2980196,0.084,0.006,0.005,0.0
253,20,2017-09-25 16:52:03+00:00,36.76507235,-1.2980196,0.028,0.004,0.013,0.0
254,20,2017-09-25 16:52:03+00:00,36.76507235,-1.2980196,0.03,0.02,0.013,0.0
255,20,2017-09-25 16:52:03+00:00,36.76507235,-1.2980196,0.077,0.025,0.014,0.0
256,20,2017-09-25 16:52:04+00:00,36.76513099,-1.29803052,0.077,0.025,0.014,0.0
257,20,2017-09-25 16:52:04+00:00,36.76513099,-1.29803052,0.07,0.021,0.015,0.0
258,20,2017-09-25 16:52:04+00:00,36.76513099,-1.29803052,0.068,0.005,0.023,0.0
259,20,2017-09-25 16:52:04+00:00,36.76513099,-1.29803052,0.047,0.024,0.003,0.0
260,20,2017-09-25 16:52:04+00:00,36.76513099,-1.29803052,0.036,0.033,0.006,0.0
261,20,2017-09-25 16:52:04+00:00,36.76513099,-1.29803052,0.054,0.008,0.016,0.0
262,20,2017-09-25 16:52:05+00:00,36.76518272,-1.29803942,0.054,0.008,0.016,0.0
263,20,2017-09-25 16:52:05+00:00,36.76518272,-1.29803942,0.057,0.012,0.004,0.0
264,20,2017-09-25 16:52:05+00:00,36.76518272,-1.29803942,0.047,0.002,0.007,0.0
265,20,2017-09-25 16:52:05+00:00,36.76518272,-1.29803942,0.051,0.0,0.023,0.0
266,20,2017-09-25 16:52:05+00:00,36.76518272,-1.29803942,0.075,0.012,0.003,0.0
267,20,2017-09-25 16:52:05+00:00,36.76518272,-1.29803942,0.047,0.006,0.001,0.0
268,20,2017-09-25 16:52:05+00:00,36.76518272,-1.29803942,0.033,0.005,0.008,0.0
269,20,2017-09-25 16:52:06+00:00,36.76522125,-1.2980479,0.033,0.005,0.008,0.0
270,20,2017-09-25 16:52:06+00:00,36.76522125,-1.2980479,0.061,0.006,0.008,0.0
271,20,2017-09-25 16:52:06+00:00,36.76522125,-1.2980479,0.065,0.015,0.006,0.0
272,20,2017-09-25 16:52:06+00:00,36.76522125,-1.2980479,0.079,0.01,0.001,0.0
273,20,2017-09-25 16:52:06+00:00,36.76522125,-1.2980479,0.058,0.004,0.004,0.0
274,20,2017-09-25 16:52:06+00:00,36.76522125,-1.2980479,0.029,0.005,0.009,0.0
275,20,2017-09-25 16:52:07+00:00,36.76522125,-1.2980479,0.049,0.007,0.017,0.0
276,20,2017-09-25 16:52:07+00:00,36.76525227,-1.2980565,0.049,0.007,0.017,0.0
277,20,2017-09-25 16:52:07+00:00,36.76525227,-1.2980565,0.057,0.02,0.014,0.0
278,20,2017-09-25 16:52:07+00:00,36.76525227,-1.2980565,0.067,0.008,0.006,0.0
