"","Date","Speed","Altitude","Pressure","X","Y","Z","G","Latitude","Longitude","Heading","Magnetic.Field","Sound.Level","Luminance","z_jolt","speedbump"
"1","2017-09-10 10:31:14.804",0,59.006523,0,0.035202,0.011566,-0.975067,0.975771,34.022334,-118.281581,302.067322,0,-120,0,0,"no"
"2","2017-09-10 10:31:14.827",0,59.006523,0,0.035202,0.011566,-0.975067,0.975771,34.022334,-118.281581,302.067322,0,-25.176632,0,0,"no"
"3","2017-09-10 10:31:14.923",0,59.006523,0,0.060608,0.007446,-0.94989,0.951851,34.022334,-118.281581,300.898285,0,-26.850426,0,0.025177,"no"
"4","2017-09-10 10:31:15.023",0,59.006523,0,0.060959,0.013351,-1.016281,1.018195,34.022334,-118.281581,299.735474,0,-29.5707,0,-0.066391,"no"
"5","2017-09-10 10:31:15.123",0,59.006523,0,0.027908,0.031326,-1.001266,1.002145,34.022334,-118.281581,298.622162,0,-31.002939,0,0.015015,"no"
"6","2017-09-10 10:31:15.223",0,59.006523,0,0.044128,0.003754,-1.003174,1.004151,34.022334,-118.281581,297.487152,0,-31.677801,0,-0.00190800000000002,"no"
"7","2017-09-10 10:31:15.323",0,59.006523,0,0.068497,0.023697,-0.996323,0.998956,34.022334,-118.281581,296.373566,0,-26.557091,0,0.00685100000000005,"no"
"8","2017-09-10 10:31:15.427",0,59.006523,0,0.051224,-0.00676,-1.00943,1.010751,34.022334,-118.281581,295.323242,0,-28.298828,0,-0.0131070000000001,"no"
"9","2017-09-10 10:31:15.523",0,59.006523,0,0.062546,0.024612,-0.990341,0.992619,34.022334,-118.281581,294.060608,0,-28.613226,0,0.019089,"no"
"10","2017-09-10 10:31:15.623",0,59.006523,0,0.095551,0.014725,-0.997284,1.001959,34.022334,-118.281581,293.042816,0,-30.470196,0,-0.00694299999999992,"no"
"11","2017-09-10 10:31:15.723",0,59.006523,0,0.107315,0.013123,-0.998886,1.00472,34.022334,-118.281581,291.902649,0,-32.710381,0,-0.0016020000000001,"no"
"12","2017-09-10 10:31:15.823",0,59.006523,0,0.096573,-0.006821,-1.00267,1.007333,34.022334,-118.281581,291.902649,0,-30.638712,0,-0.0037839999999999,"no"
"13","2017-09-10 10:31:15.924",0,59.006523,0,0.066147,-0.028503,-0.982803,0.985439,34.022334,-118.281581,290.720886,0,-32.420399,0,0.019867,"no"
"14","2017-09-10 10:31:16.023",0,59.006523,0,0.096191,-0.003769,-0.975922,0.980658,34.022334,-118.281581,289.689514,0,-30.498928,0,0.00688100000000003,"no"
"15","2017-09-10 10:31:16.123",0,59.006523,0,0.108002,0.019485,-1.002335,1.008325,34.022334,-118.281581,289.689514,0,-28.512318,0,-0.026413,"no"
"16","2017-09-10 10:31:16.223",0,59.006523,0,0.108459,-0.000565,-1.012543,1.018335,34.022334,-118.281581,288.62619,0,-30.196552,0,-0.010208,"no"
"17","2017-09-10 10:31:16.323",0,59.006523,0,0.136276,-0.008743,-0.989349,0.998729,34.022334,-118.281581,288.62619,0,-28.525175,0,0.0231939999999999,"no"
"18","2017-09-10 10:31:16.423",0,59.006523,0,0.192429,-0.000183,-0.990616,1.009133,34.022334,-118.281581,288.62619,0,-30.554943,0,-0.00126700000000002,"no"
"19","2017-09-10 10:31:16.523",0,59.006523,0,0.206726,0.005661,-0.993561,1.014855,34.022334,-118.281581,287.57193,0,-25.210592,0,-0.00294499999999998,"no"
"20","2017-09-10 10:31:16.623",0,59.006523,0,0.242676,0.020966,-0.946457,0.977298,34.022334,-118.281581,287.57193,0,-27.022251,0,0.047104,"no"
"21","2017-09-10 10:31:16.727",0,59.006523,0,0.256058,0.010925,-0.993744,1.026261,34.022334,-118.281581,287.57193,0,-28.80588,0,-0.047287,"no"
"22","2017-09-10 10:31:16.823",0,59.006523,0,0.239777,-0.041397,-0.991196,1.020625,34.022334,-118.281581,287.57193,0,-28.439451,0,0.00254799999999999,"no"
"23","2017-09-10 10:31:16.923",0,59.006523,0,0.288803,-0.015869,-1.011627,1.052164,34.022334,-118.281581,286.546875,0,-30.529181,0,-0.0204310000000001,"no"
"24","2017-09-10 10:31:17.023",0,59.006523,0,0.250656,-0.012802,-0.991913,1.023173,34.022334,-118.281581,286.546875,0,-28.901133,0,0.019714,"no"
"25","2017-09-10 10:31:17.123",0,59.006523,0,0.222565,-0.075134,-1.026413,1.05295,34.022334,-118.281581,286.546875,0,-29.149666,0,-0.0345,"no"
"26","2017-09-10 10:31:17.223",0,59.006523,0,0.244888,-0.018463,-0.974731,1.005193,34.022334,-118.281581,286.546875,0,-32.020786,0,0.051682,"no"
"27","2017-09-10 10:31:17.324",0,59.006523,0,0.189316,0.022339,-0.944077,0.96313,34.022334,-118.281581,286.546875,0,-29.647758,0,0.030654,"no"
"28","2017-09-10 10:31:17.424",0,59.006523,0,0.233353,-0.009125,-0.96788,0.995655,34.022334,-118.281581,286.546875,0,-32.098003,0,-0.0238029999999999,"no"
"29","2017-09-10 10:31:17.523",0,59.006523,0,0.124634,0.022369,-0.978607,0.986765,34.022334,-118.281581,286.546875,0,-29.901085,0,-0.010727,"no"
"30","2017-09-10 10:31:17.623",0,59.006523,0,0.174805,0.018997,-1.026703,1.041651,34.022334,-118.281581,286.546875,0,-30.203478,0,-0.0480959999999999,"no"
"31","2017-09-10 10:31:17.723",0,59.006523,0,0.160873,0.007965,-0.990448,1.003459,34.022334,-118.281581,286.546875,0,-33.977406,0,0.0362549999999999,"no"
"32","2017-09-10 10:31:17.823",0,59.006523,0,0.119598,0.008148,-0.941437,0.949038,34.022334,-118.281581,286.546875,0,-30.017612,0,0.049011,"no"
"33","2017-09-10 10:31:17.923",0,59.006523,0,0.097473,-0.01265,-0.965332,0.970323,34.022334,-118.281581,287.56369,0,-31.320316,0,-0.023895,"no"
"34","2017-09-10 10:31:18.028",0,59.006523,0,0.19635,-0.128494,-0.95639,0.984757,34.022334,-118.281581,287.56369,0,-27.495808,0,0.00894200000000001,"no"
"35","2017-09-10 10:31:18.123",0,59.006523,0,0.195175,-0.040222,-1.052673,1.071369,34.022334,-118.281581,287.56369,0,-29.257235,0,-0.096283,"no"
"36","2017-09-10 10:31:18.223",0,59.006523,0,0.148941,0.028473,-0.988998,1.000556,34.022334,-118.281581,287.56369,0,-26.567083,0,0.0636749999999999,"no"
"37","2017-09-10 10:31:18.324",0,59.006523,0,0.037613,0.025848,-1.046951,1.047946,34.022334,-118.281581,287.56369,0,-29.993744,0,-0.0579529999999999,"no"
"38","2017-09-10 10:31:18.423",0,59.006523,0,0.212372,0.014755,-1.004028,1.026349,34.022334,-118.281581,287.56369,0,-33.148682,0,0.042923,"no"
"39","2017-09-10 10:31:18.523",0,59.006523,0,0.07222,0.031158,-0.913666,0.917045,34.022334,-118.281581,288.596405,0,-27.044247,0,0.0903619999999999,"no"
"40","2017-09-10 10:31:18.623",0,59.006523,0,0.189377,-0.150436,-0.902985,0.934813,34.022334,-118.281581,288.596405,0,-27.527468,0,0.0106809999999999,"no"
"41","2017-09-10 10:31:18.724",0,59.006523,0,0.244385,-0.034866,-0.95195,0.983437,34.022334,-118.281581,288.596405,0,-25.506023,0,-0.0489649999999999,"no"
"42","2017-09-10 10:31:18.824",0,59.006523,0,0.085266,0.078659,-0.996368,1.003099,34.022334,-118.281581,288.596405,0,-27.649672,0,-0.0444180000000001,"no"
"43","2017-09-10 10:31:18.923",0,59.006523,0,0.115387,0.019333,-1.05983,1.066268,34.022334,-118.281581,288.596405,0,-24.284143,0,-0.063462,"no"
"44","2017-09-10 10:31:19.024",0,59.006523,0,0.040268,-0.020248,-1.004349,1.00536,34.022334,-118.281581,288.596405,0,-24.133263,0,0.0554810000000001,"no"
"45","2017-09-10 10:31:19.123",0,59.006523,0,0.040009,-0.010254,-1.013779,1.01462,34.022334,-118.281581,288.596405,0,-23.746252,0,-0.00943000000000005,"no"
"46","2017-09-10 10:31:19.223",0,59.006523,0,0.006226,0.017883,-0.971024,0.971208,34.022334,-118.281581,288.596405,0,-25.96726,0,0.042755,"no"
"47","2017-09-10 10:31:19.327",0,59.006523,0,0.025177,0.01535,-0.920868,0.92134,34.022334,-118.281581,288.596405,0,-28.492872,0,0.050156,"no"
"48","2017-09-10 10:31:19.423",0,59.006523,0,0.090256,0.002808,-0.976517,0.980683,34.022334,-118.281581,289.623657,0,-28.085789,0,-0.0556489999999999,"no"
"49","2017-09-10 10:31:19.523",0,59.006523,0,0.007065,-0.050507,-0.954987,0.956347,34.022334,-118.281581,289.623657,0,-28.782701,0,0.0215299999999999,"no"
"50","2017-09-10 10:31:19.624",0,59.006523,0,0.011246,-0.004623,-1.00087,1.000944,34.022334,-118.281581,289.623657,0,-30.319393,0,-0.0458829999999999,"no"
"51","2017-09-10 10:31:19.723",0,59.006523,0,0.058517,0.035904,-0.981689,0.984087,34.022334,-118.281581,289.623657,0,-32.519924,0,0.0191809999999999,"no"
"52","2017-09-10 10:31:19.823",0,59.006523,0,0.008575,0.014984,-1.031906,1.032051,34.022334,-118.281581,289.623657,0,-32.121998,0,-0.050217,"no"
"53","2017-09-10 10:31:19.923",0,59.006523,0,0.001678,0.009583,-1.002441,1.002489,34.022334,-118.281581,289.623657,0,-29.967888,0,0.0294650000000001,"no"
"54","2017-09-10 10:31:20.025",0,59.006523,0,0.041733,-0.005798,-1.064392,1.065226,34.022334,-118.281581,289.623657,0,-29.274668,0,-0.0619510000000001,"no"
"55","2017-09-10 10:31:20.124",0,59.006523,0,0.001251,-0.01651,-1.036026,1.036158,34.022334,-118.281581,289.623657,0,-32.883965,0,0.0283660000000001,"no"
"56","2017-09-10 10:31:20.223",0,59.006523,0,0.08783,-0.000336,-0.899002,0.903282,34.022334,-118.281581,289.623657,0,-31.303961,0,0.137024,"no"
"57","2017-09-10 10:31:20.324",0,59.006523,0,0.029968,-0.005112,-0.984253,0.984722,34.022334,-118.281581,289.623657,0,-27.425997,0,-0.0852510000000001,"no"
