"","Date","Latitude","Longitude","Speed","forw_accel","hori_accel","vert_accel_G","speedbump","vert_accel","vert_accel_ratio_speed","sq_vert_accel_ratio_speed","vert_jolt","vert_jolt_ratio_speed","sq_vert_jolt_ratio_speed","vert_jolt_mean","vert_jolt_sd","vert_jolt_min","vert_jolt_max","vert_jolt_range"
"300",2017-11-06 19:05:25,32.94525,-117.206118,6.05,0.084732,0.032639,-1.004059,"no",-0.00405900000000003,-0.000670909090909097,2.72322000000005e-06,0,0,0,0,0,0,0,0
"301",2017-11-06 19:05:25,32.94525,-117.206118,6.05,0.072403,0.05687,-0.933121,"no",0.066879,0.0110543801652893,0.000739305891074381,0.0709380000000001,0.0117252892561984,0.0008317685692562,0,0,0,0,0
"302",2017-11-06 19:05:25,32.94525,-117.206118,6.05,0.083984,0.07605,-0.975708,"no",0.024292,0.00401520661157024,9.75373990082643e-05,-0.042587,-0.00703917355371902,0.000299777284132232,0.007959,0.0406168038685961,-0.042587,0.0709380000000001,0.113525
"303",2017-11-06 19:05:25,32.94525,-117.206118,6.05,0.088257,0.059372,-0.968521,"no",0.031479,0.00520314049586777,0.000163789659669422,0.00718700000000005,0.00118793388429753,8.53768082644641e-06,0.00757760000000001,0.0407190495075708,-0.042587,0.0709380000000001,0.113525
"304",2017-11-06 19:05:25,32.94525,-117.206118,6.05,0.074295,0.075958,-0.964264,"no",0.035736,0.00590677685950413,0.00021108457785124,0.00425699999999996,0.000703636363636356,2.99537999999994e-06,-0.00923160000000001,0.0202037849622293,-0.042587,0.00718700000000005,0.0497740000000001
"305",2017-11-06 19:05:25,32.94525,-117.206118,6.05,0.059067,0.085419,-0.966171,"no",0.033829,0.00559157024793388,0.000189157229917355,-0.00190699999999999,-0.000315206611570247,6.01099008264458e-07,-3.96000000000063e-05,0.00800937917694,-0.013108,0.00718700000000005,0.0202950000000001
"306",2017-11-06 19:05:26,32.94525,-117.206118,6.05,0.052292,0.079376,-0.979279,"no",0.020721,0.00342495867768595,7.09685687603305e-05,-0.013108,-0.00216661157024794,2.839994446281e-05,-0.00423900000000002,0.00874394055903856,-0.01381,0.00425699999999996,0.0180669999999999
"307",2017-11-06 19:05:26,32.945272,-117.206051,6.78,0.080719,0.081573,-0.975906,"no",0.0240939999999999,0.00355368731563421,8.56225421828905e-05,0.00337299999999996,0.000497492625368726,1.67804262536869e-06,0.0025056,0.0211461567737497,-0.01381,0.03798,0.05179
"308",2017-11-06 19:05:26,32.945272,-117.206051,6.78,0.068344,0.094055,-0.989716,"no",0.010284,0.00151681415929203,1.55989168141592e-05,-0.01381,-0.00203687315634218,2.81292182890855e-05,-0.00245359999999999,0.0249967134699744,-0.0267029999999999,0.03798,0.0646829999999999
"309",2017-11-06 19:05:26,32.945272,-117.206051,6.78,0.095871,0.091629,-0.951736,"no",0.048264,0.00711858407079646,0.00034357134159292,0.03798,0.00560176991150443,0.000212755221238938,-0.00466000000000002,0.0266072614054886,-0.0267029999999999,0.03798,0.0646829999999999
"310",2017-11-06 19:05:26,32.945272,-117.206051,6.78,0.025986,0.094666,-0.978439,"no",0.0215610000000001,0.00318008849557523,6.85658880530977e-05,-0.0267029999999999,-0.00393849557522123,0.000105169647345132,-0.00016799999999999,0.0299841169538141,-0.0267029999999999,0.03798,0.0646829999999999
"311",2017-11-06 19:05:26,32.945272,-117.206051,6.78,0.018295,0.081421,-1.002579,"no",-0.00257900000000011,-0.000380383480825975,9.8100899705023e-07,-0.0241400000000002,-0.0035604719764012,8.59497935103256e-05,0.0047822,0.0292017653353355,-0.0267029999999999,0.03798,0.0646829999999999
"312",2017-11-06 19:05:26,32.945272,-117.206051,6.78,0.066498,0.083603,-0.976746,"no",0.023254,0.00342979351032448,7.97564182890855e-05,0.0258330000000001,0.00381017699115046,9.84283022123902e-05,-0.00822159999999999,0.0248795757962229,-0.0270389999999999,0.0258330000000001,0.052872
"313",2017-11-06 19:05:26,32.945272,-117.206051,6.78,0.088791,0.066406,-0.965805,"no",0.034195,0.00504351032448377,0.000172462835545722,0.010941,0.00161371681415929,1.76556756637167e-05,-0.00258800000000001,0.0227461754807265,-0.0270389999999999,0.0258330000000001,0.052872
"314",2017-11-06 19:05:26,32.945272,-117.206051,6.78,0.038361,0.097458,-0.992844,"no",0.00715600000000005,0.00105545722713865,7.55285191740424e-06,-0.0270389999999999,-0.00398805309734512,0.000107832967699114,0.010016,0.025151323205748,-0.0270389999999999,0.03888,0.0659189999999999
"315",2017-11-06 19:05:26,32.945272,-117.206051,6.78,0.043915,0.093246,-0.991379,"no",0.00862099999999999,0.00127153392330383,1.09618939528023e-05,0.00146499999999994,0.000216076696165183,3.16552359881979e-07,-0.00703720000000001,0.0375808601444938,-0.0594330000000001,0.03888,0.0983130000000001
"316",2017-11-06 19:05:27,32.945272,-117.206051,6.78,0.055573,0.072296,-0.952499,"no",0.047501,0.00700604719764012,0.000332794247935103,0.03888,0.00573451327433629,0.000222957876106195,-0.0117524,0.0362154605493289,-0.0594330000000001,0.03888,0.0983130000000001
"317",2017-11-06 19:05:27,32.945285,-117.205987,6.78,0.030746,0.08194,-1.011932,"no",-0.0119320000000001,-0.00175988200589971,2.09989120943955e-05,-0.0594330000000001,-0.00876592920353983,0.000520985470353983,0.0072846,0.0489496569681546,-0.0594330000000001,0.068146,0.127579
